.\files\Apple___Apple_scab
Number	Total Leaf Area	Percent Leaf Damage	Image name
 239 	      359      	    1427.576602    	66fab3e4-d6e3-4a6d-aff0-4fe011ef8eb3___FREC_Scab 3153.JPG
 240 	     4735      	    611.319958     	670efd0e-9a5e-44db-bd5a-4ffb5c5e5a7d___FREC_Scab 3108.JPG
 241 	     4277      	    768.272153     	675f0b56-9d0b-45b3-8c8e-820efae75274___FREC_Scab 3006.JPG
 242 	     4963      	    538.726577     	679c439b-740f-45cb-a9ba-d2984694fb25___FREC_Scab 2950.JPG
 243 	     2597      	    1158.028494    	67c7e9f9-19ca-4fb5-a2b1-8efdeed7b9e2___FREC_Scab 3397.JPG
 244 	     6337      	    596.765031     	67f122a8-fb8f-4b8c-bd45-3cf11db238b8___FREC_Scab 3140.JPG
 245 	     1272      	    2879.952830    	680c56ea-dc23-4b7b-baeb-f51b156c98f6___FREC_Scab 3416.JPG
 246 	     1109      	    3791.794409    	6823f5d3-b27b-4a34-a417-5fc5bd99f9d7___FREC_Scab 2975.JPG
 247 	     3695      	    929.472260     	68a57535-547d-4287-89cc-6d8acc265372___FREC_Scab 3351.JPG
 248 	     3018      	    595.427435     	69a10285-eacb-4c83-b410-18e62bf33ef9___FREC_Scab 2908.JPG
 249 	     1639      	    2013.666870    	6a006aa9-a9f2-4269-9fd9-7a879f01faf1___FREC_Scab 3117.JPG
 250 	     1231      	    2366.125102    	6a19d31f-b5e3-4732-a82c-e3d5b1d26c60___FREC_Scab 3537.JPG
 251 	     8298      	    395.083153     	6a1f119d-d210-4a87-b17f-699436b82bef___FREC_Scab 3025.JPG
 252 	     11403     	    358.186442     	6a2c0f48-b0f7-4bd9-b7b8-7410c1ef4048___FREC_Scab 2999.JPG
 253 	     3016      	    1085.245358    	6a61688a-c972-4f8f-b3b7-46fd00264240___FREC_Scab 3271.JPG
 254 	     4809      	    752.443335     	6b5e1187-9b7b-4b4c-912f-b2175619f35f___FREC_Scab 3121.JPG
 255 	     4232      	    810.491493     	6b66d8dd-af9f-43b5-a43f-6e4c6d64bede___FREC_Scab 3248.JPG
 256 	      332      	    6257.530120    	6b6b2140-bb67-4342-adad-8cba97a5ecbe___FREC_Scab 3388.JPG
 257 	     6258      	    631.655481     	6b784953-7e31-4cec-a3d5-82f3b6bbdd00___FREC_Scab 3352.JPG
 258 	     1845      	    2090.243902    	6b9ef56b-3338-4d2b-a5e4-a1547234e6d6___FREC_Scab 3474.JPG
 259 	     7844      	    351.058134     	6cbf7fa9-e7b4-4cf6-9184-0ef06446704e___FREC_Scab 3016.JPG
 260 	     26234     	    162.560037     	6cee3edf-8909-418f-a27f-5e175e7ccd77___FREC_Scab 2951.JPG
 261 	     1887      	    1553.418124    	6d6f5a72-4c92-4163-b3dc-9a8f74f9edb7___FREC_Scab 3480.JPG
 262 	      523      	    7856.978967    	6d9f5940-0ec4-4ccf-8003-719410b7f47c___FREC_Scab 3373.JPG
 263 	     12774     	    298.003758     	6dd6a502-d5b3-4f3d-9231-e7dbd7b54908___FREC_Scab 2937.JPG
 264 	     13002     	    334.356253     	6e17c808-c071-4eae-befd-bf7e2ed0d9e1___FREC_Scab 3256.JPG
 265 	      875      	    2827.885714    	6e620ce9-bf70-41af-8778-dd46247a3327___FREC_Scab 3405.JPG
 266 	     2512      	    1410.230892    	6e8ed8d7-45e0-446a-aad1-d7ccf4a861fe___FREC_Scab 3068.JPG
 267 	     2296      	    2080.008711    	6fb41b7b-d1f0-451c-988a-1083d038acdb___FREC_Scab 3094.JPG
 268 	     14398     	    357.237116     	6fb62aa7-c3d4-457a-b95d-a8b3102cccd8___FREC_Scab 3005.JPG
 269 	     9060      	    404.415011     	70fa2c8f-5657-444f-b57b-3ad6755acc74___FREC_Scab 3275.JPG
 270 	     5879      	    449.634292     	716a13b6-1747-40d8-96d7-5ec1c183b3b5___FREC_Scab 3004.JPG
 271 	     2373      	    1795.954488    	71c26585-883f-41e9-939c-5f1683cdf4ed___FREC_Scab 3302.JPG
 272 	     6942      	    728.262748     	72317b7f-8162-4454-b6db-c2e6e5455911___FREC_Scab 3088.JPG
 273 	     2312      	    1939.013841    	72d9363f-1e23-4154-92bd-5f34a149d444___FREC_Scab 2980.JPG
 274 	     1933      	    1250.336265    	7308b9c4-3408-48ff-bd4a-b07350421e60___FREC_Scab 3508.JPG
 275 	     1401      	    2552.248394    	730f20de-a19f-4320-89bf-027dceeff9b5___FREC_Scab 3185.JPG
 276 	      253      	    5567.588933    	73204011-6f70-4300-a908-adf4334104fd___FREC_Scab 3319.JPG
 277 	     1800      	    1598.166667    	745cfcfa-5b39-46ad-8c40-96086e71f6ee___FREC_Scab 3448.JPG
 278 	      387      	    7178.294574    	74813834-38bc-4301-93ff-39b208eb52bc___FREC_Scab 3315.JPG
 279 	     1700      	    1793.764706    	748e82aa-02b1-4ca7-9fd3-e0184f20644f___FREC_Scab 3354.JPG
 280 	     1888      	    1359.745763    	74f429dd-0b33-41e1-a689-17f8b62dd614___FREC_Scab 3186.JPG
 281 	     1284      	    3679.984424    	75896d3d-899a-4143-9262-c44bcea75237___FREC_Scab 3295.JPG
 282 	     1684      	    2101.662708    	75eca8b6-4446-4bf4-9d10-7d38ed44199a___FREC_Scab 3475.JPG
 283 	     1153      	    3003.902862    	76e50482-74b2-468f-8556-7669e1682f1e___FREC_Scab 3323.JPG
 284 	     7521      	    516.261135     	76eca386-c7c1-4807-ae27-13c793d06e02___FREC_Scab 3272.JPG
 285 	     8027      	    378.485113     	774fb249-80b5-4575-ab5a-5459a9c14ef6___FREC_Scab 3024.JPG
 286 	     9754      	    288.179209     	7897b5dc-7aa6-48b2-8c18-a30fcd6cae94___FREC_Scab 3203.JPG
 287 	     5631      	    715.183804     	78f8b36a-5126-4105-9699-39387015452f___FREC_Scab 2983.JPG
 288 	      809      	    6028.430161    	792c3972-8724-45b6-8ba0-eec0f675bc50___FREC_Scab 3120.JPG
 289 	     2216      	    1057.671480    	795c112f-bd6c-4d70-8986-b1c2fb62cbf2___FREC_Scab 3384.JPG
 290 	      930      	    2242.365591    	7966ec90-1939-40ea-a4f7-99aca4fe8af5___FREC_Scab 3402.JPG
 291 	     10200     	    336.921569     	7b17fb27-2af4-4c90-b499-0c0658ba7262___FREC_Scab 2943.JPG
 292 	     1310      	    2016.259542    	7b3e4313-9abb-4105-8be9-2020f1101e58___FREC_Scab 3441.JPG
 293 	      902      	    3617.516630    	7b7c32e3-68f8-4280-acda-4c6e67f4725f___FREC_Scab 3340.JPG
 294 	     7210      	    408.266297     	7bc2b2d5-b2b6-4ac2-9bbe-322ce8d7d9bb___FREC_Scab 2944.JPG
 295 	     6262      	    701.165762     	7be1e0a3-01d0-40c3-9628-f69952550267___FREC_Scab 3263.JPG
 296 	     5928      	    691.514845     	7bf25c0a-6594-4777-9a67-49a6487bb203___FREC_Scab 2993.JPG
 297 	     1948      	    1247.843943    	7c0710e7-2ad4-44c4-a6f6-ffeb5573f8e7___FREC_Scab 3208.JPG
 298 	     1362      	    2983.480176    	7c66bda4-301c-4987-85b8-fd8230c5a2f2___FREC_Scab 3324.JPG
 299 	     11580     	    301.580311     	7c83792f-d375-42fb-a5a0-1bc2cb3a8eff___FREC_Scab 2914.JPG
 300 	      775      	    4888.903226    	7ceb532d-1a58-4a25-bbff-8dd04a117744___FREC_Scab 3422.JPG
 301 	     1031      	    3209.408341    	7dbdcba3-395b-413e-bc22-cd0d0e11a1c9___FREC_Scab 3363.JPG
 302 	     1732      	    2211.374134    	7e2bacbd-f92b-417e-879f-002f3862718c___FREC_Scab 3374.JPG
 303 	     13108     	    248.581019     	7e4bbd7a-b494-426f-9f08-755ce4a399e7___FREC_Scab 3331.JPG
 304 	     4872      	    555.233990     	7e64fdef-9cb7-40ed-9f40-f3c97d6e0e8a___FREC_Scab 3536.JPG
 305 	     3512      	    1121.383827    	7ead14ac-9bdd-42a9-bde9-b70d8b6694b7___FREC_Scab 3356.JPG
 306 	     6515      	    641.151190     	7ed79254-3e04-4e08-9c80-088cd9d7d8c9___FREC_Scab 3310.JPG
 307 	      482      	    7017.012448    	7edff180-8238-44d7-bba1-07749e649dae___FREC_Scab 3071.JPG
 308 	     9466      	    310.585252     	7efdde34-c75b-40bc-92ef-48de08ec0709___FREC_Scab 3027.JPG
 309 	     6253      	    626.819127     	7f21c995-332c-4a60-9b18-b279917d7ffa___FREC_Scab 3277.JPG
 310 	     5809      	    565.949389     	7f4d7ebc-7d2b-454f-8f61-b5dc469a16b7___FREC_Scab 3010.JPG
 311 	     5663      	    500.035317     	7f7b25d4-f895-4f8e-80ad-db72a9b19a2e___FREC_Scab 3451.JPG
 312 	     1813      	    1191.285163    	808207df-2000-4050-a720-bd23997710b8___FREC_Scab 3270.JPG
 313 	      756      	    4042.460317    	80870a3d-e028-47c6-9548-cef00d68be2c___FREC_Scab 3469.JPG
 314 	     10291     	    263.764454     	80894f41-f887-4d0c-8b09-0a7cd24fbe18___FREC_Scab 3526.JPG
 315 	     6729      	    330.925843     	80ddd81b-9c75-4711-8012-7ee68af378db___FREC_Scab 3458.JPG
 316 	      578      	    4750.000000    	815d2612-ee00-407a-8a0d-d0d94c7e0a9f___FREC_Scab 3461.JPG
 317 	     10840     	    413.321033     	81c34d6d-e734-4ee7-9645-0f8f80c809c7___FREC_Scab 3276.JPG
 318 	     4618      	    840.991771     	82488f15-ffb8-495f-b09f-3810e447681a___FREC_Scab 3007.JPG
 319 	     7234      	    439.286702     	82f4f2fc-b28e-4834-95b8-3d7b144f8b15___FREC_Scab 3063.JPG
 320 	     2199      	    1634.424739    	83b1935d-f1fc-4b9f-876e-c0dbbb2fcb03___FREC_Scab 3486.JPG
 321 	     10759     	    325.439167     	83d10707-6253-4717-8c8a-6ea3ebb1e0e1___FREC_Scab 3138.JPG
 322 	     4831      	    453.694887     	83dc6270-1c10-4c76-a1a2-6b562fcb4e4c___FREC_Scab 3478.JPG
 323 	      144      	   15140.277778    	8406c2d8-abac-4992-bf23-6728a84d5437___FREC_Scab 3371.JPG
 324 	     1808      	    2311.117257    	8455ff58-ba10-44ee-abfc-0055cf6f0449___FREC_Scab 3135.JPG
 325 	     9612      	    373.626717     	84671985-6989-4451-b61d-c32dda7d7c5f___FREC_Scab 3379.JPG
 326 	     1588      	    1388.790932    	84ba6fe9-427e-415b-8bfe-a1f8670e1537___FREC_Scab 3530.JPG
 327 	     9003      	    276.763301     	84ca9b3d-80c2-476a-a3ae-c085ea721548___FREC_Scab 3132.JPG
 328 	     9448      	    483.626164     	84e61e7e-f106-442c-a954-63dc3a57d5d5___FREC_Scab 3057.JPG
 329 	     1245      	    857.269076     	84ef6106-d401-44fb-a5c9-be5ef93cb4e7___FREC_Scab 2921.JPG
 330 	     3364      	    1045.838288    	85aad925-f1e2-463e-840b-266d49a56d1f___FREC_Scab 3100.JPG
 331 	     6095      	    528.990976     	86054e9e-26b4-42b5-b192-58ddee7b0c34___FREC_Scab 3011.JPG
 332 	     3735      	    573.413655     	8632c6b9-84e1-4779-9294-71548ff838e5___FREC_Scab 3423.JPG
 333 	     7999      	    521.177647     	8727408d-c5b9-41c4-abd7-dd8e6978efff___FREC_Scab 2995.JPG
 334 	     2782      	    1197.232207    	88079400-60e9-4317-b917-0bee6c8c16f5___FREC_Scab 3411.JPG
 335 	      875      	    4463.657143    	88b51f59-08ed-41fe-8402-69f0964f87fe___FREC_Scab 3299.JPG
 336 	     6490      	    481.263482     	892da302-54b8-43a1-960d-055f5eb3f0a1___FREC_Scab 3019.JPG
 337 	     9113      	    303.313947     	895252c3-5047-4e87-8e13-2cdd765f3e0a___FREC_Scab 3056.JPG
 338 	     3695      	    1277.456022    	89888e39-a951-4507-a9c4-193aead90f64___FREC_Scab 3160.JPG
 339 	     20732     	    215.478487     	89937e2f-6ec2-483d-9ba4-1c7c61859cb0___FREC_Scab 3394.JPG
 340 	     4611      	    1077.033182    	8a212787-77fb-40dc-a028-92d5ff2d6c7c___FREC_Scab 3043.JPG
 341 	     7767      	    475.189906     	8a8f8dd2-a938-4288-a8ec-56ef0aaa2d4f___FREC_Scab 2947.JPG
 342 	     1818      	    2066.336634    	8b28fdba-2f54-45dc-a671-a2743f127c45___FREC_Scab 3346.JPG
 343 	     1282      	    1012.636505    	8bcbb4fb-c733-4fc7-92d2-6e4a442e592e___FREC_Scab 3506.JPG
 344 	     1216      	    2931.003289    	8c5418d9-37db-450f-a20e-7fccfe69f57a___FREC_Scab 3404.JPG
 345 	     1636      	    1515.892421    	8c71b810-5fe3-415e-863b-6bb0b1fb1455___FREC_Scab 3221.JPG
 346 	     1558      	    2017.394095    	8c72c236-8f13-4087-8d1d-f365211563f0___FREC_Scab 3196.JPG
 347 	     8113      	    494.897079     	8c916434-af92-4360-9833-0422aa510f7e___FREC_Scab 3245.JPG
 348 	      446      	    5381.838565    	8d2bd2f9-2c65-43f7-95f7-22f7f404ba13___FREC_Scab 3232.JPG
 349 	     2466      	    1407.542579    	8df36a92-b562-4bff-975b-ff08d8da40f6___FREC_Scab 3119.JPG
 350 	     2151      	    1545.467225    	8e04135b-2279-43a7-af41-147d96395478___FREC_Scab 3143.JPG
 351 	     3354      	    1297.316637    	8eaf0422-c84e-4521-8628-85cf2fc91e7c___FREC_Scab 2989.JPG
 352 	     2606      	    1024.788949    	8edca1d5-7ab9-47b6-bdd0-b61e4a11621e___FREC_Scab 3512.JPG
 353 	     2507      	    1291.583566    	900e46e0-2f82-4062-8963-50fa06834c38___FREC_Scab 3301.JPG
 354 	     3027      	    1067.393459    	9082fc1b-6621-48be-9953-50d3de9a6661___FREC_Scab 3065.JPG
 355 	     5519      	    432.469650     	9100bed7-65dd-4425-840b-503f9db78ef8___FREC_Scab 3076.JPG
 356 	     16263     	    262.694460     	919f1400-c9b6-4343-9708-0e70deabb85d___FREC_Scab 2941.JPG
 357 	     6716      	    472.572960     	91decba3-10b0-4d3e-974c-bcc7729e867d___FREC_Scab 3527.JPG
 358 	     6361      	    587.234712     	925b4276-9d62-4a3d-9dfd-1613ed40685a___FREC_Scab 2994.JPG
 359 	     7751      	    587.949942     	9431682d-6de3-4b1f-bdde-11b706fe2e85___FREC_Scab 3029.JPG
 360 	      379      	    2362.269129    	9474d631-06bc-45e0-bdcc-2aff28b34856___FREC_Scab 3358.JPG
 361 	     1509      	    2989.794566    	94ef05b0-aee5-4956-8a07-67808c0ca84c___FREC_Scab 3376.JPG
 362 	     6526      	    379.405455     	9555b45b-0080-4d26-8b54-a343b9bf0ffc___FREC_Scab 3313.JPG
 363 	     1786      	    2254.087346    	95c2cc04-5581-48ca-8001-9644bb488b12___FREC_Scab 3163.JPG
 364 	     1828      	    2001.969365    	96a26f9f-76b9-456a-b39f-d390ff20bc58___FREC_Scab 3257.JPG
 365 	     5246      	    555.871140     	96f7f6b4-4dd6-4887-b6b2-89449271274f___FREC_Scab 3047.JPG
 366 	      520      	    8028.269231    	97294a06-04ae-440f-b130-ddff2817c727___FREC_Scab 3372.JPG
 367 	      666      	    4833.933934    	975c76b5-0c9f-4179-bc48-20b37d3113e6___FREC_Scab 3463.JPG
 368 	     4073      	    687.846796     	97cd53cf-e95a-4d40-b77c-15ccf9bbb8f3___FREC_Scab 3134.JPG
 369 	     2852      	    857.152875     	97d9b70c-15fc-4463-a7cd-129e7bccef1c___FREC_Scab 2910.JPG
 370 	      779      	    3743.388960    	98259104-a5dd-4751-88f2-27923a2317a3___FREC_Scab 3419.JPG
 371 	     3406      	    816.001174     	98d39524-dfe5-42c0-999d-110aa1c49b85___FREC_Scab 3259.JPG
 372 	     3449      	    580.893012     	98e6e72f-092d-41dc-93e1-22bfc1ea2abd___FREC_Scab 2953.JPG
 373 	     3269      	    732.303457     	98f72edf-a354-43de-8734-a697d8cdd3f5___FREC_Scab 3400.JPG
 374 	     1686      	    1863.226572    	99a971b6-cd13-4ed2-8fc5-0d6769945578___FREC_Scab 3130.JPG
 375 	     10990     	    408.234759     	99e03a3c-c68f-4648-af09-877c57d6b115___FREC_Scab 3054.JPG
 376 	     3592      	    1164.532294    	99f409b1-0e19-43e6-bbc5-95c5368f86be___FREC_Scab 3051.JPG
 377 	     2560      	    1170.859375    	9a544639-1fc6-4c45-88e4-3049c2bc0814___FREC_Scab 3439.JPG
 378 	     2144      	    1650.000000    	9a82c830-7854-4f7f-84c5-f7414cd238b0___FREC_Scab 3069.JPG
 379 	      846      	    3941.134752    	9ac984f5-d42c-4321-ae2e-7fbde038aa38___FREC_Scab 3369.JPG
 380 	      681      	    5307.195301    	9b7399aa-1c3c-4137-ae4e-196cd23fe573___FREC_Scab 3468.JPG
 381 	     3736      	    786.081370     	9c04ca1c-e5f5-4a03-8205-544c1475a18c___FREC_Scab 3502.JPG
 382 	     3605      	    648.488211     	9cbb6419-1670-45d5-a8ad-90cf9eaac971___FREC_Scab 3075.JPG
 383 	     10104     	    392.864212     	9d586b46-914c-4715-a406-484a597e3bab___FREC_Scab 2998.JPG
 384 	     1198      	    2853.505843    	9dac36c9-3c32-44be-8752-0f03666cbb76___FREC_Scab 3365.JPG
 385 	     2399      	    1402.959566    	9e399a72-a81f-4a43-8542-ebc4e96ba346___FREC_Scab 2930.JPG
 386 	     9322      	    288.457413     	9e4d949f-0d9b-4b61-8ce9-574664176efc___FREC_Scab 3022.JPG
 387 	     2990      	    560.501672     	9eab7829-c658-4544-b6ba-f7fb10035aab___FREC_Scab 3382.JPG
 388 	     10184     	    304.340141     	9efcd800-e927-4595-8eb8-26d36524242a___FREC_Scab 3026.JPG
 389 	      867      	    4326.297578    	9f76829c-655e-4f75-b5fd-2ddfd01f963a___FREC_Scab 3337.JPG
 390 	     3727      	    808.371344     	9f815013-3c21-403b-80ca-c69cd82d6251___FREC_Scab 2963.JPG
 391 	     2992      	    1232.219251    	9fd8d7c3-3321-49fc-a7dc-165ccc353c78___FREC_Scab 3177.JPG
 392 	      358      	    5829.329609    	a031daf8-94a3-476b-b2e4-dc39a4ee843d___FREC_Scab 3233.JPG
 393 	     5206      	    653.457549     	a038a218-4c69-4f5a-9887-80fac9888782___FREC_Scab 3008.JPG
 394 	     3387      	    603.542958     	a0fb83fc-d5a2-4ddf-9a04-c2bf96e5027f___FREC_Scab 3175.JPG
 395 	     15375     	    342.543089     	a0fd13e3-e36c-4386-beb2-ec6a587bfd70___FREC_Scab 3053.JPG
 396 	      653      	    5831.393568    	a15c8e33-6b90-489e-800d-99b3056235c2___FREC_Scab 3466.JPG
 397 	     17082     	    279.844281     	a2d4e28d-efb1-4b5c-8f39-de90392f007a___FREC_Scab 3139.JPG
 398 	     4756      	    530.677040     	a2d623ff-8e4d-40e3-a6c5-3d61e7355f92___FREC_Scab 2949.JPG
 399 	     3790      	    1007.546174    	a2d74032-fd6c-469b-897a-054705e03dec___FREC_Scab 3028.JPG
 400 	     4284      	    899.836601     	a31b7944-c213-4b83-a586-004d0522e355___FREC_Scab 3341.JPG
 401 	     2970      	    1271.346801    	a3824376-87d9-464c-b78e-e35d029d43f2___FREC_Scab 3249.JPG
 402 	     1702      	    1726.674501    	a5ed05d8-9815-41b7-b481-332e48cfde56___FREC_Scab 3415.JPG
 403 	     6726      	    415.313708     	a6ba4b1c-285a-432d-ae70-df3e37e5e6c1___FREC_Scab 3002.JPG
 404 	     3746      	    1091.617726    	a72a9033-d2b9-4c64-93bc-7e5a1a0ea4ae___FREC_Scab 3284.JPG
 405 	     9712      	    508.844728     	a7609a35-fd75-4ec3-868a-eb97b9ffd096___FREC_Scab 3032.JPG
 406 	     6606      	    466.939146     	a8037811-6ce4-4611-ace1-1b6492374135___FREC_Scab 3126.JPG
 407 	     4152      	    621.893064     	a88d758c-0c4f-4214-b91d-e5645aa97113___FREC_Scab 3424.JPG
 408 	     1486      	    2540.040377    	a93dc267-cd94-49fd-9766-8afe67ba747a___FREC_Scab 3125.JPG
 409 	      815      	    4521.840491    	ab0ab3b2-0893-46c6-8f66-9469e8340b64___FREC_Scab 3368.JPG
 410 	     1489      	    2873.942243    	ab7d0d06-b45c-4472-a708-c2a1d65ee748___FREC_Scab 3152.JPG
 411 	     29864     	    129.828556     	aba69098-9c79-46cc-ba1f-6f88a456b56f___FREC_Scab 3039.JPG
 412 	     33997     	    118.331029     	abd8b296-db97-40c0-af5b-39e03f4dec16___FREC_Scab 3041.JPG
 413 	     5002      	    687.065174     	abfd8972-51b1-4715-a358-54e8e2afa071___FREC_Scab 3267.JPG
 414 	     1672      	    1276.913876    	ac3ae45a-aaff-44c0-979d-6a2a8ba50ccf___FREC_Scab 3520.JPG
 415 	     9582      	    384.523064     	ac61c972-546d-4977-ac4a-085f98bbf206___FREC_Scab 3308.JPG
 416 	     4128      	    876.453488     	ac8466c6-8a4f-4757-bb4d-d63f4b6a6928___FREC_Scab 3436.JPG
 417 	      803      	    3437.359900    	ad6539ea-7bc6-4f4a-810f-63ee95db8bfe___FREC_Scab 3184.JPG
 418 	      259      	   14084.942085    	add9ce00-e304-4632-82f2-ddc86a6be5f6___FREC_Scab 3472.JPG
 419 	      503      	    7963.220676    	ade2b601-d2ea-4f5b-afc2-2c88aefea6b6___FREC_Scab 3464.JPG
 420 	     4337      	    912.912151     	adfdba4a-a725-4c5b-8b1c-96e8b20baa7b___FREC_Scab 3265.JPG
 421 	     1272      	    2133.962264    	ae02ce53-61ad-41d0-870a-a5a8b2fb3e93___FREC_Scab 3359.JPG
 422 	      872      	    3216.055046    	ae035eb1-0214-4964-b018-14fca52713fc___FREC_Scab 3166.JPG
 423 	     5105      	    616.669931     	af598e54-dae1-47e5-aefc-0b0a419dfa07___FREC_Scab 3211.JPG
 424 	      434      	    4629.493088    	af82e889-9ec0-437c-85b8-7a6a5caf73a1___FREC_Scab 3338.JPG
 425 	     3780      	    645.608466     	afab688d-242c-4e62-abef-ba277df5a76d___FREC_Scab 3188.JPG
 426 	     8458      	    285.824072     	afc6c0d9-46a0-4275-a2f5-bb241017dbe4___FREC_Scab 3020.JPG
 427 	     1130      	    3390.088496    	aff87313-e090-401b-aa23-92fba4c55fae___FREC_Scab 3305.JPG
 428 	     1293      	    1770.997680    	affb666c-6915-48e6-ba8a-92385af75826___FREC_Scab 3395.JPG
 429 	     4004      	    623.351648     	b006c4b8-5f33-4794-91bd-7aaa430e6ceb___FREC_Scab 3498.JPG
 430 	     4081      	    1043.420730    	b011c870-c5a5-4990-9ddd-e00e02613780___FREC_Scab 3493.JPG
 431 	     9678      	    277.340360     	b02a7f1d-3cfc-489e-9e74-983059c6980d___FREC_Scab 3244.JPG
 432 	     14574     	    293.049266     	b0586996-77d5-4d02-8112-14eb67895bcf___FREC_Scab 3000.JPG
 433 	     3532      	    896.517554     	b0613c0d-0e9d-4e47-9743-57f5da39a092___FREC_Scab 3311.JPG
 434 	     1282      	    2602.340094    	b0744c40-7396-4efb-9d0e-d7b1f22a9dd4___FREC_Scab 3407.JPG
 435 	     1370      	    1994.160584    	b0b2a38c-396d-4d25-b346-5947e2c787d9___FREC_Scab 3077.JPG
 436 	     10812     	    240.945246     	b10dceaa-a764-46b4-bd61-bc9fb13579ca___FREC_Scab 3141.JPG
 437 	     1193      	    1388.264878    	b18d07ee-d2e2-4cc2-876c-e03e3839f3b6___FREC_Scab 3427.JPG
 438 	     1463      	    1461.790841    	b19aef4d-ee91-4768-9520-8fdfee2578b4___FREC_Scab 3396.JPG
 439 	     1021      	    3675.024486    	b19d8a20-6d33-4ad5-848b-e618c07756b7___FREC_Scab 3198.JPG
 440 	     2641      	    1273.002651    	b1efda88-84a3-4d96-b3bf-48d7e12155e9___FREC_Scab 3009.JPG
 441 	     1556      	    2196.593830    	b24daaef-81e1-47fc-a858-b8c8b346d956___FREC_Scab 2927.JPG
 442 	     2407      	    879.808891     	b2567b00-d781-4177-9c3f-6a7b9f47941f___FREC_Scab 3414.JPG
 443 	     1941      	    1546.316332    	b34550a7-6327-4993-b112-16eedf8f0353___FREC_Scab 2922.JPG
 444 	      941      	    3494.899044    	b3b884bb-55ff-42dd-81d6-d8260acd4ad5___FREC_Scab 3281.JPG
 445 	     8714      	    386.355290     	b4162101-daaa-4e98-bd83-e00f38cf5946___FREC_Scab 2968.JPG
 446 	     1824      	    1472.807018    	b4b9c80a-f741-416d-a7e6-6d9566ea731e___FREC_Scab 3399.JPG
 447 	     5238      	    551.584574     	b4d26d69-8318-4898-93be-561f78c18d5a___FREC_Scab 3133.JPG
 448 	     1271      	    1196.616837    	b4dd08e1-926f-41e0-b266-c2f37cea3203___FREC_Scab 3030.JPG
 449 	     1745      	    1613.524355    	b56bccc2-4489-412c-83ac-ef0c7672ee70___FREC_Scab 3479.JPG
