.\files\Cherry_(including_sour)___Powdery_mildew
Number	Total Leaf Area	Percent Leaf Damage	Image name
 911 	     32833     	     3.551305      	e30aaf4a-d8dd-44ca-8b7c-0082d2c59dc2___FREC_Pwd.M 0484.JPG
 912 	     30007     	     15.126470     	e351c2d8-2fad-49af-9994-7d4f95cbf1e2___FREC_Pwd.M 5033.JPG
 913 	     35820     	     15.851480     	e3812313-eba4-4456-8ee8-d9d35af975e8___FREC_Pwd.M 4828.JPG
 914 	     21231     	     14.898026     	e394c1ec-ade0-4481-a0ae-17fea0f9a8b3___FREC_Pwd.M 4962.JPG
 915 	     35084     	     21.086535     	e3b59f01-3677-4616-af6c-d026b9e0e6cf___FREC_Pwd.M 0398.JPG
 916 	     29908     	     10.819848     	e3d4af8b-baa3-48bd-86ad-6d98e821c4e0___FREC_Pwd.M 4983.JPG
 917 	     56806     	     23.397176     	e3d5a32d-3567-44f4-8ea2-79b413214a6d___FREC_Pwd.M 5144.JPG
 918 	     28243     	     17.802641     	e3e0ee86-1cf9-449c-8cba-7ad0b0cd4488___FREC_Pwd.M 0460.JPG
 919 	     36414     	     22.779700     	e3e163b5-48e0-4820-8140-6353bf6ab71d___FREC_Pwd.M 0270.JPG
 920 	     26573     	     5.336244      	e567184a-cee1-4eb4-be59-429da00b17d8___FREC_Pwd.M 4465.JPG
 921 	     37921     	     5.817357      	e57a51c0-d0c0-46a1-a298-4c9cfd0337e2___FREC_Pwd.M 4778.JPG
 922 	     38871     	     25.108693     	e5914945-129f-4862-836e-0866309dc6b1___FREC_Pwd.M 4989.JPG
 923 	     42356     	     26.709321     	e5ca68e7-17cb-4aee-bf65-7abba2629a29___FREC_Pwd.M 0325.JPG
 924 	     30044     	     9.183198      	e5ed5622-2f77-4fa3-baf8-d4a7b317e09f___FREC_Pwd.M 4832.JPG
 925 	     29695     	     9.287759      	e62db0eb-95cf-4470-87b8-25e046323c79___FREC_Pwd.M 4766.JPG
 926 	     36304     	     15.036911     	e638a8be-b258-4318-aca7-385c39cdd53f___FREC_Pwd.M 0419.JPG
 927 	     33438     	     4.384234      	e6848849-e8d5-4703-8595-c4eef77bf5ea___FREC_Pwd.M 0446.JPG
 928 	     32967     	     4.974672      	e6992d5a-59ab-432b-8eff-f34f5c6abf1e___FREC_Pwd.M 0553.JPG
 929 	     34377     	     2.876924      	e69ac631-b4b7-40a0-ba3f-beba04b4de97___FREC_Pwd.M 4562.JPG
 930 	     26806     	     16.440349     	e6cff815-c0e5-4a03-b0b1-baada088b7e9___FREC_Pwd.M 4960.JPG
 931 	     37726     	     13.168637     	e6ed3334-ab39-40cd-ae6e-cb1b9a5e999d___FREC_Pwd.M 0586.JPG
 932 	     34999     	     5.231578      	e794c6d4-20ea-4643-87dc-34f87db6cafd___FREC_Pwd.M 4967.JPG
 933 	     40987     	     14.655866     	e79eda22-9c31-4e34-87e1-e1c9ae2d6449___FREC_Pwd.M 4988.JPG
 934 	     35793     	     2.525634      	e7fe2094-95a1-40fe-ba1d-687ab0756edb___FREC_Pwd.M 0541.JPG
 935 	     34156     	     11.854433     	e815da85-2217-4f25-8c16-e64ad69b6404___FREC_Pwd.M 0431.JPG
 936 	     38234     	     2.605011      	e816bd35-a4f4-41f9-b761-8803ff323652___FREC_Pwd.M 0559.JPG
 937 	     34161     	     8.462867      	e83b2526-f0fb-4faf-88d5-c9f8e43d69d1___FREC_Pwd.M 4929.JPG
 938 	     26517     	     7.417883      	e85d24e4-9a7b-42cb-95fe-d76ca9d86180___FREC_Pwd.M 4930.JPG
 939 	     38343     	     2.707143      	e8abf13a-ddfe-4dd8-b397-9ac7484279cf___FREC_Pwd.M 0557.JPG
 940 	     12755     	     65.856527     	e8ae60b3-1900-46d2-8586-212c851d9e50___FREC_Pwd.M 5077.JPG
 941 	     21928     	     24.758300     	e8d9d6fa-568e-4834-a246-d34e1478c77c___FREC_Pwd.M 4884.JPG
 942 	     27814     	     20.140936     	e93cfbbd-e8ca-46a9-b709-00d28fce4c51___FREC_Pwd.M 0468.JPG
 943 	     35967     	     8.813635      	e97b9522-a04c-4b63-9062-8b857022509d___FREC_Pwd.M 0544.JPG
 944 	     30239     	     20.281755     	e97f7a3c-aa95-4861-9f61-857920dd888a___FREC_Pwd.M 4944.JPG
 945 	     35048     	     5.829149      	e99f1af6-d930-42f0-abe0-93e442fa6359___FREC_Pwd.M 4830.JPG
 946 	     31416     	     22.488541     	e9c1d612-c3f2-4637-8edd-5b619607c33b___FREC_Pwd.M 4712.JPG
 947 	     31832     	     4.055667      	ea5bee00-19ac-4b88-a52c-751bb287c087___FREC_Pwd.M 0580.JPG
 948 	     23520     	     12.410714     	ea7682b0-f644-40a7-95b1-83cb41265907___FREC_Pwd.M 4872.JPG
 949 	     30416     	     9.360205      	ea9ddb0e-bde0-4972-b202-8554fb62e348___FREC_Pwd.M 4806.JPG
 950 	     38967     	     10.934894     	eaa2a350-ce36-4b52-b259-d71d43ee2dda___FREC_Pwd.M 0353.JPG
 951 	     9596      	     70.414756     	eada22e6-434b-4a9b-9d7c-7f6d298677c9___FREC_Pwd.M 5059.JPG
 952 	     21008     	     86.505141     	eaea7f6e-6e58-4e62-8c90-05ec3ebfee4b___FREC_Pwd.M 5108.JPG
 953 	     33150     	     3.942685      	eb002010-f84f-4b0e-a005-f09c77ad262c___FREC_Pwd.M 0478.JPG
 954 	     22222     	     14.494645     	ebd3dcc5-9ac0-49c8-b8cd-03f4869f9ce2___FREC_Pwd.M 4695.JPG
 955 	     28864     	     6.825111      	ebd78f79-cdae-4d2e-a680-f2bb32631ffd___FREC_Pwd.M 4777.JPG
 956 	     38275     	     10.970607     	ec5335a1-204b-4db7-86b2-1dec53bc4be8___FREC_Pwd.M 4638.JPG
 957 	     10477     	     86.436957     	ec7d2584-a9f6-46b5-b9ff-0e87688d0020___FREC_Pwd.M 5119.JPG
 958 	     27214     	     6.191666      	ec9ad40e-b581-4777-b3c0-6775e39d6b1c___FREC_Pwd.M 4592.JPG
 959 	     33179     	     28.291992     	ecc4e38e-409c-4495-8cb2-1efd711fc162___FREC_Pwd.M 5146.JPG
 960 	     13128     	     63.916819     	ecd65b68-3e4d-4c5c-9498-9f1e78d4e45d___FREC_Pwd.M 5067.JPG
 961 	     29932     	     25.591340     	ece86642-3e2f-4ba7-8181-ff79e317b7b1___FREC_Pwd.M 4663.JPG
 962 	     30004     	     6.212505      	ecfa631d-ef69-40b9-baba-f7ac469987d2___FREC_Pwd.M 0379.JPG
 963 	     34162     	     6.881916      	ecfc88e0-c886-4d98-9c8d-85607133e922___FREC_Pwd.M 5027.JPG
 964 	     27020     	     8.682457      	ed259920-d6b8-4023-bc7b-b37c371a7b85___FREC_Pwd.M 4789.JPG
 965 	     34697     	     11.914575     	eda6b430-2afb-48fa-92c9-74b0f8fba167___FREC_Pwd.M 4508.JPG
 966 	     30473     	     13.950054     	edbf37ef-ad85-444e-81ad-e35f45282342___FREC_Pwd.M 4545.JPG
 967 	     36659     	     15.114979     	edf764dc-8951-4a95-80f7-4827693db0db___FREC_Pwd.M 0593.JPG
 968 	     32358     	     11.641634     	edfe5673-2ddd-4908-ba5f-692bf590952c___FREC_Pwd.M 4693.JPG
 969 	     28650     	     7.902269      	ee6035b6-8ac1-49db-8ea5-079ccea4790d___FREC_Pwd.M 4590.JPG
 970 	     32498     	     5.769586      	ef0039cb-e261-4019-86a1-db6287829885___FREC_Pwd.M 0276.JPG
 971 	     30859     	     5.674196      	ef4c52e5-d7d8-4996-b445-42478df2c353___FREC_Pwd.M 0584.JPG
 972 	     37184     	     7.035284      	ef6ede1b-32db-433e-afc6-c39cb318f58e___FREC_Pwd.M 0506.JPG
 973 	     37405     	     3.700040      	efdc7774-273a-488d-8153-fb61908e3cfb___FREC_Pwd.M 4467.JPG
 974 	     32539     	     3.838471      	f0318151-9783-43f4-a1f1-d8ec05e565df___FREC_Pwd.M 0315.JPG
 975 	     33242     	     12.812105     	f05c24da-e97c-4749-afc3-cd9832428f60___FREC_Pwd.M 5028.JPG
 976 	     32809     	     2.929074      	f0a3927a-f7b3-4907-b511-930107a5607f___FREC_Pwd.M 0590.JPG
 977 	     24876     	     13.133140     	f0af55b8-2e06-4881-ba70-1b1918473a95___FREC_Pwd.M 4731.JPG
 978 	     30991     	     16.624181     	f0bd1b72-eaaa-4a37-b84f-ff62bb1214f4___FREC_Pwd.M 4540.JPG
 979 	     32064     	     11.935504     	f0f78be1-0aed-45ef-8c86-acfbe286d1dd___FREC_Pwd.M 4911.JPG
 980 	     32362     	     13.790866     	f17ab455-9f71-4eb0-b9dc-f4c5604893e1___FREC_Pwd.M 4647.JPG
 981 	     37673     	     3.851565      	f2195961-ff27-4628-a344-72aae1d750b4___FREC_Pwd.M 4476.JPG
 982 	     25652     	     18.018088     	f22b9bbe-1c84-4e0b-bc23-f9da36765801___FREC_Pwd.M 0472.JPG
 983 	     39425     	     25.882055     	f28e7be1-c3ac-4c7b-bc30-94b8985a9614___FREC_Pwd.M 4999.JPG
 984 	     15836     	     78.005810     	f310a75d-83cb-49db-9df0-b88971930485___FREC_Pwd.M 5130.JPG
 985 	     34194     	     8.676961      	f318d0ce-aa1d-4287-83b7-0b56c8906ef5___FREC_Pwd.M 4683.JPG
 986 	     32788     	     9.296084      	f34e2369-095d-45a6-8407-0272da9aeaef___FREC_Pwd.M 4920.JPG
 987 	     31979     	     9.374902      	f38f68c9-d944-4308-89f3-d77eae66da95___FREC_Pwd.M 4692.JPG
 988 	     31312     	     3.755749      	f3ca4413-77d8-4e46-8c5b-399a1d34c8f9___FREC_Pwd.M 0482.JPG
 989 	     36658     	     6.623384      	f3f8c47e-5a42-4c5b-9ba7-7522caa6ceb1___FREC_Pwd.M 0356.JPG
 990 	     31302     	     8.290205      	f4021e21-1d79-4eac-a128-3e67ce8d51b4___FREC_Pwd.M 4896.JPG
 991 	     31928     	     6.436357      	f42d7be6-3df3-4590-8941-de9634a81215___FREC_Pwd.M 4612.JPG
 992 	     35429     	     4.293093      	f4945a45-108e-44d3-926c-969a538ec7e7___FREC_Pwd.M 4470.JPG
 993 	     35412     	     2.476562      	f4a25922-202e-4024-8eb9-636311603cba___FREC_Pwd.M 0441.JPG
 994 	     36365     	     6.396260      	f4a3ab38-22b7-4d82-a6a7-b58fccdb13b6___FREC_Pwd.M 0522.JPG
 995 	     25428     	     14.688532     	f4b0bedb-975d-484c-8e38-42c8ed478474___FREC_Pwd.M 4873.JPG
 996 	     20168     	     77.270924     	f4b0eebc-6b12-4e18-9223-03a0f4b7a50a___FREC_Pwd.M 4821.JPG
 997 	     9573      	     49.952993     	f4c7b253-a8f2-4c9d-8eae-78afa364b30a___FREC_Pwd.M 5092.JPG
 998 	     34258     	     14.723568     	f4e8883a-b92b-449c-9f9f-447bc9b288c6___FREC_Pwd.M 4893.JPG
 999 	     37270     	     12.060639     	f50f0410-32ed-4012-85ed-9a1124cf6014___FREC_Pwd.M 4688.JPG
1000 	     31067     	     19.522323     	f5984d40-8f9d-4947-999e-7e146441e9c9___FREC_Pwd.M 4703.JPG
1001 	     34146     	     5.904059      	f5ad64c9-d9ee-40be-9bbf-452adc290ea4___FREC_Pwd.M 4558.JPG
1002 	     27892     	     5.302596      	f5e5ebb5-07c1-4774-bcca-fd8c575a7bd0___FREC_Pwd.M 0385.JPG
1003 	     30807     	     12.331613     	f5e8d671-c487-4253-993f-42bd260e615c___FREC_Pwd.M 4958.JPG
1004 	     21678     	     9.253621      	f5ed7117-153e-4e4a-a466-297bdbd1bf37___FREC_Pwd.M 4787.JPG
1005 	     32003     	     4.783927      	f5f49058-a1ed-4ea4-ab77-e588914b763e___FREC_Pwd.M 0329.JPG
1006 	     28911     	     36.079693     	f60d6eac-3014-44cf-b11b-c4c99ef4b0ba___FREC_Pwd.M 4715.JPG
1007 	     38763     	     7.956041      	f66cd543-8b6b-4a13-9581-6a57dd83032e___FREC_Pwd.M 0571.JPG
1008 	     35746     	     9.886421      	f67d7a09-517c-460f-9c75-aa891586a58b___FREC_Pwd.M 4909.JPG
1009 	     32801     	     28.983872     	f6bb0a43-56e1-423a-9da5-0e2e71f0d9a6___FREC_Pwd.M 5149.JPG
1010 	     21641     	     18.820757     	f6d3fe59-d384-444b-a906-b7aa8e008c31___FREC_Pwd.M 4852.JPG
1011 	     17146     	     79.231308     	f727949e-3f0f-40a1-bcb5-e7619df8ff87___FREC_Pwd.M 5128.JPG
1012 	     36178     	     2.595500      	f7385075-b341-47bf-8521-5561918bd3cb___FREC_Pwd.M 0501.JPG
1013 	     10356     	     67.014291     	f78507be-2f2a-456e-bf8b-4fb02409a4d8___FREC_Pwd.M 5071.JPG
1014 	     36082     	     2.580234      	f7d72dfe-0b0c-44a2-96b3-fd588eb10b12___FREC_Pwd.M 0500.JPG
1015 	     26206     	     16.057391     	f7f22a1d-718d-4b6d-ac7a-e0121d97d55e___FREC_Pwd.M 4533.JPG
1016 	     26104     	     6.094851      	f7f8411d-93f5-4fd7-bf9a-9759cf6acd8b___FREC_Pwd.M 4466.JPG
1017 	     35387     	     16.022833     	f84ac3f6-8aa8-43cb-aaf4-6bc79e189608___FREC_Pwd.M 0269.JPG
1018 	     25808     	     15.789678     	f8541ff1-4f29-4c2a-8ee6-8ac486706f6c___FREC_Pwd.M 4535.JPG
1019 	     34944     	     4.077953      	f8719075-186b-41c2-af02-65f27d50e01f___FREC_Pwd.M 0289.JPG
1020 	     37783     	     2.670513      	f8dd4a75-9b51-4d3a-8774-817bff84b1a7___FREC_Pwd.M 0570.JPG
1021 	     26845     	     10.851183     	f951d0e5-1303-41c7-a4fb-d691a64cca90___FREC_Pwd.M 4722.JPG
1022 	     27482     	     32.261116     	f9699ceb-b9c3-43f5-8968-d6afa32a0153___FREC_Pwd.M 5160.JPG
1023 	     33052     	     7.237081      	f9dfbedf-66b4-4493-9ce9-6f6aca0cb152___FREC_Pwd.M 4926.JPG
1024 	     32767     	     28.131962     	f9ecca4f-e052-40e9-8d79-dc04ba579ff0___FREC_Pwd.M 0404.JPG
1025 	     31122     	     9.543088      	fae0ccf9-efd8-47c2-af4d-77a13740e172___FREC_Pwd.M 4779.JPG
1026 	     32074     	     4.891813      	fb9f7797-a300-4486-aef5-0203b072ddce___FREC_Pwd.M 4510.JPG
1027 	     31254     	     3.484354      	fbc52151-4c04-430b-a188-a03b17d93d0d___FREC_Pwd.M 0266.JPG
1028 	     37552     	     8.281849      	fc3407ee-984f-4091-b4a9-0402ade2ecb7___FREC_Pwd.M 0422.JPG
1029 	     29558     	     17.460586     	fc524b6b-01c6-42d8-9c5c-0d9bec5ba194___FREC_Pwd.M 4522.JPG
1030 	     32961     	     3.416158      	fc5a6065-20bd-440d-92fd-03457bdb8614___FREC_Pwd.M 4589.JPG
1031 	     33883     	     5.433403      	fc82d54d-ebc6-47d7-8036-2c308524e259___FREC_Pwd.M 4566.JPG
1032 	     30156     	     5.647301      	fc970b2a-101f-46d8-ba74-72fc03d0c85c___FREC_Pwd.M 4634.JPG
1033 	     35701     	     26.654716     	fcc71c46-4b27-48c6-99be-528a12895cd0___FREC_Pwd.M 4773.JPG
1034 	     32025     	     10.554254     	fccd6a7d-673f-4cf5-a136-97cc303e00bb___FREC_Pwd.M 4653.JPG
1035 	     39666     	     3.814350      	fd12fe2b-b86f-4a8b-a4f0-edffeabb7536___FREC_Pwd.M 0345.JPG
1036 	     29764     	     6.329794      	fd16a9a9-e8d6-4122-b393-a31e787b9d28___FREC_Pwd.M 4762.JPG
1037 	     35987     	     15.566732     	fd437fb9-f319-4f40-9142-b8800bccd21e___FREC_Pwd.M 5142.JPG
1038 	     28146     	     26.909685     	fd7fbe5c-d234-4c16-b587-faed3407e2dd___FREC_Pwd.M 0474.JPG
1039 	     40566     	     19.474437     	fd8d4072-e0b3-4936-95c2-e2d6dc6d22b0___FREC_Pwd.M 0250.JPG
1040 	     33802     	     5.372463      	fded10e6-0668-43d4-be77-e091cafc25fd___FREC_Pwd.M 0538.JPG
1041 	     37751     	     1.981404      	fdf38a3e-2855-4a4c-8094-9cfd9a94d037___FREC_Pwd.M 0351.JPG
1042 	     28430     	     4.523391      	fdfada36-240c-4274-afd3-fc159f236d36___FREC_Pwd.M 4831.JPG
1043 	     25967     	     5.499288      	fe4079cc-20c7-4c71-bd2f-a07e97c8e392___FREC_Pwd.M 4511.JPG
1044 	     20801     	     18.282775     	fe410980-15d4-472d-b8e6-4fece7d302ee___FREC_Pwd.M 4949.JPG
1045 	     37452     	     14.023283     	fee69dd9-eeb1-4cf2-b249-17482605f1f7___FREC_Pwd.M 4689.JPG
1046 	     35884     	     21.622450     	ff2a06ae-9fc1-4436-bfcd-346a18dd5bfb___FREC_Pwd.M 4840.JPG
1047 	     29888     	     5.226178      	ff59e364-f269-4a12-ac5a-be4f1e05dbe3___FREC_Pwd.M 4579.JPG
1048 	     38316     	     7.156279      	ff64f373-b8e3-4e59-9e7a-7065957a4dc2___FREC_Pwd.M 0583.JPG
1049 	     32499     	     8.803348      	ffdeb404-b84d-4389-9cc9-e1d3159374fe___FREC_Pwd.M 4625.JPG
1050 	     35638     	     9.254167      	fff3ae4b-4bce-4b7a-b53c-98c482d9d8fd___FREC_Pwd.M 0414.JPG
1051 	     8956      	     74.642698     	fffc6a5c-66f3-4d73-afd2-84862fb83c4f___FREC_Pwd.M 5085.JPG
